High Demand (New Haven),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High Demand (Fresno),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High Demand (Atlanta),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High Demand (Miami),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gas Truck,,,,,,,,,,,,,,,,,,,,,,,,,Liquid Truck,,,,,,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,,,,,,,,,,Gas Truck,,,,,,,,,,,,,,,,,,,,,,,,,Liquid Truck,,,,,,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,,,,,,,,,,Gas Truck,,,,,,,,,,,,,,,,,,,,,,,,,Liquid Truck,,,,,,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,,,,,,,,,,Gas Truck,,,,,,,,,,,,,,,,,,,,,,,,,Liquid Truck,,,,,,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Cost,Utilization,Fuel Price,Gas Leak,Trans Length,Gas Station Leak,Gas Trans Leak,Stations,Fuel Economy,Cab Cost,Liquid CC,Com CC,Station CC,Pipeline CC,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electtricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquid Capital Cost,Commpressor Liquid Cost,Station Capital Cost,Pipeline Capital Cost,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leage,Stations,Fuel Economy,Cab Cost,Liquiefaction Cap Cost,Compressor Capital Cost,Station Capital Cost,Pipeline Capital Cost,Transmission length,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Total Cost,Transmission GHG Cost,Distribution GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Fuel Price,Gas Leak,Trans Length,Gas Station Leak,Gas Trans Leak,Stations,Fuel Economy,Cab Cost,Liquid CC,Com CC,Station CC,Pipeline CC,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electtricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquid Capital Cost,Commpressor Liquid Cost,Station Capital Cost,Pipeline Capital Cost,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leage,Stations,Fuel Economy,Cab Cost,Liquiefaction Cap Cost,Compressor Capital Cost,Station Capital Cost,Pipeline Capital Cost,Transmission length,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Total Cost,Transmission GHG Cost,Distribution GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Fuel Price,Gas Leak,Trans Length,Gas Station Leak,Gas Trans Leak,Stations,Fuel Economy,Cab Cost,Liquid CC,Com CC,Station CC,Pipeline CC,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electtricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquid Capital Cost,Commpressor Liquid Cost,Station Capital Cost,Pipeline Capital Cost,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leage,Stations,Fuel Economy,Cab Cost,Liquiefaction Cap Cost,Compressor Capital Cost,Station Capital Cost,Pipeline Capital Cost,Transmission length,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Total Cost,Transmission GHG Cost,Distribution GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Fuel Price,Gas Leak,Trans Length,Gas Station Leak,Gas Trans Leak,Stations,Fuel Economy,Cab Cost,Liquid CC,Com CC,Station CC,Pipeline CC,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electtricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquid Capital Cost,Commpressor Liquid Cost,Station Capital Cost,Pipeline Capital Cost,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leage,Stations,Fuel Economy,Cab Cost,Liquiefaction Cap Cost,Compressor Capital Cost,Station Capital Cost,Pipeline Capital Cost,Transmission length,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Total Cost,Transmission GHG Cost,Distribution GHG Cost,Station GHG Cost,Total GHG Cost
0,83,14,0,100,0,0,33,9,291347,1,1,1,1,6845,540,1,1,2,0,2,2016,970,2987,,0,83,14,0,100,0,0,33,9,291347,1,1,1,1,6845,540,1,1,3,0,3,5602,292,5894,,0,83,0,0,0,33,9,291347,1,1,1,1,100,6845,540,1,1,1,1,1,2,268,162,2667,3096,,0,85,10,0,100,0,0,32,11,259574,1,1,1,1,4860,534,1,1,2,1,2,1921,959,2881,,0,85,10,0,100,0,0,32,11,259574,1,1,1,1,4860,534,1,1,4,0,4,5525,289,5814,,0,85,0,0,0,32,11,259574,1,1,1,1,100,4860,534,1,1,1,1,1,2,374,82,2636,3092,,0,84,12,0,100,0,0,390,8,375460,1,1,1,1,5852,537,1,1,2,0,3,2054,965,3019,,0,84,12,0,100,0,0,390,8,375460,1,1,1,1,5852,537,1,1,3,0,3,5577,291,5868,,0,84,0,0,0,390,8,375460,1,1,1,1,100,5852,537,1,1,0,1,1,2,372,998,2651,4021,,0,83,14,0,100,0,0,374,9,291347,1,1,1,1,6845,540,1,1,2,0,2,2049,970,3019,,0,83,14,0,100,0,0,374,9,291347,1,1,1,1,6845,540,1,1,2,0,2,5607,292,5899,,0,83,0,0,0,374,9,291347,1,1,1,1,100,6845,540,1,1,0,1,1,2,269,608,2667,3544
0,81,8,0,100,0,0,33,11,378213,1,1,1,1,5983,582,1,1,2,1,3,2114,1045,3159,,0,81,8,0,100,0,0,33,11,378213,1,1,1,1,5983,582,1,1,4,0,4,6025,315,6340,,0,81,0,0,0,33,11,378213,1,1,1,1,100,5983,582,1,1,1,1,1,3,365,150,2873,3388,,0,74,11,0,100,0,0,36,10,382835,1,1,1,1,6364,445,1,1,2,1,3,1665,800,2465,,0,74,11,0,100,0,0,36,10,382835,1,1,1,1,6364,445,1,1,4,0,4,4618,241,4859,,0,74,0,0,0,36,10,382835,1,1,1,1,100,6364,445,1,1,1,1,1,3,293,70,2198,2561,,0,78,10,0,100,0,0,420,10,280524,1,1,1,1,6173,314,1,1,2,1,3,1260,563,1823,,0,78,10,0,100,0,0,420,10,280524,1,1,1,1,6173,314,1,1,4,0,4,3267,170,3436,,0,78,0,0,0,420,10,280524,1,1,1,1,100,6173,314,1,1,0,2,1,3,193,531,1548,2271,,0,81,8,0,100,0,0,382,11,378213,1,1,1,1,5983,582,1,1,2,1,3,2139,1045,3184,,0,81,8,0,100,0,0,382,11,378213,1,1,1,1,5983,582,1,1,3,0,3,6029,315,6344,,0,81,0,0,0,382,11,378213,1,1,1,1,100,5983,582,1,1,0,1,1,2,346,824,2873,4043
0,79,11,0,100,0,0,34,10,213726,1,1,1,1,6229,477,1,1,2,0,2,1768,856,2624,,0,79,11,0,100,0,0,34,10,213726,1,1,1,1,6229,477,1,1,2,0,3,4942,258,5200,,0,79,0,0,0,34,10,213726,1,1,1,1,100,6229,477,1,1,1,1,1,2,252,158,2354,2764,,0,71,8,0,100,0,0,37,9,354890,1,1,1,1,6646,269,1,1,2,1,3,1085,483,1568,,0,71,8,0,100,0,0,37,9,354890,1,1,1,1,6646,269,1,1,3,0,4,2803,146,2949,,0,71,0,0,0,37,9,354890,1,1,1,1,100,6646,269,1,1,1,1,1,3,175,65,1328,1568,,0,85,13,0,100,0,0,383,9,384308,1,1,1,1,6437,373,1,1,2,0,3,1484,670,2154,,0,85,13,0,100,0,0,383,9,384308,1,1,1,1,6437,373,1,1,2,0,2,3882,202,4084,,0,85,0,0,0,383,9,384308,1,1,1,1,100,6437,373,1,1,0,1,1,2,267,699,1841,2807,,0,79,11,0,100,0,0,391,10,213726,1,1,1,1,6229,477,1,1,2,0,2,1795,856,2651,,0,79,11,0,100,0,0,391,10,213726,1,1,1,1,6229,477,1,1,2,0,2,4947,258,5205,,0,79,0,0,0,391,10,213726,1,1,1,1,100,6229,477,1,1,0,1,1,2,253,585,2354,3192
0,72,7,0,100,0,0,37,8,216124,1,1,1,1,3033,395,1,1,2,1,2,1435,710,2144,,0,72,7,0,100,0,0,37,8,216124,1,1,1,1,3033,395,1,1,3,0,3,4090,214,4304,,0,72,0,0,0,37,8,216124,1,1,1,1,100,3033,395,1,1,1,1,1,3,221,98,1951,2270,,0,84,13,0,100,0,0,32,10,342023,1,1,1,1,4309,218,1,1,2,0,2,836,392,1229,,0,84,13,0,100,0,0,32,10,342023,1,1,1,1,4309,218,1,1,3,0,3,2269,118,2387,,0,84,0,0,0,32,10,342023,1,1,1,1,100,4309,218,1,1,1,1,1,2,129,64,1079,1271,,0,78,14,0,100,0,0,416,11,379074,1,1,1,1,6171,307,1,1,2,1,3,1222,551,1773,,0,78,14,0,100,0,0,416,11,379074,1,1,1,1,6171,307,1,1,2,0,3,3194,166,3360,,0,78,0,0,0,416,11,379074,1,1,1,1,100,6171,307,1,1,0,1,1,2,173,466,1515,2153,,0,72,7,0,100,0,0,427,8,216124,1,1,1,1,3033,395,1,1,2,1,2,1451,710,2161,,0,72,7,0,100,0,0,427,8,216124,1,1,1,1,3033,395,1,1,2,0,2,4093,214,4307,,0,72,0,0,0,427,8,216124,1,1,1,1,100,3033,395,1,1,0,1,1,2,215,517,1951,2683
0,76,13,0,100,0,0,35,11,357858,1,1,1,1,6723,561,1,1,2,1,2,2058,1008,3066,,0,76,13,0,100,0,0,35,11,357858,1,1,1,1,6723,561,1,1,3,0,3,5813,304,6117,,0,76,0,0,0,35,11,357858,1,1,1,1,100,6723,561,1,1,1,1,1,3,323,135,2771,3228,,0,82,8,0,100,0,0,33,11,224108,1,1,1,1,2446,255,1,1,1,0,2,917,457,1375,,0,82,8,0,100,0,0,33,11,224108,1,1,1,1,2446,255,1,1,3,0,3,2635,138,2773,,0,82,0,0,0,33,11,224108,1,1,1,1,100,2446,255,1,1,1,1,1,2,139,70,1257,1467,,0,89,14,0,100,0,0,367,11,390983,1,1,1,1,2085,408,1,1,3,0,3,1451,733,2184,,0,89,14,0,100,0,0,367,11,390983,1,1,1,1,2085,408,1,1,3,0,4,4218,221,4439,,0,89,0,0,0,367,11,390983,1,1,1,1,100,2085,408,1,1,0,2,1,3,270,719,2014,3003,,0,76,13,0,100,0,0,406,11,357858,1,1,1,1,6723,561,1,1,2,1,3,2085,1008,3093,,0,76,13,0,100,0,0,406,11,357858,1,1,1,1,6723,561,1,1,3,0,3,5818,304,6122,,0,76,0,0,0,406,11,357858,1,1,1,1,100,6723,561,1,1,0,1,1,2,314,735,2771,3820
0,70,10,0,100,0,0,39,9,321937,1,1,1,1,6940,389,1,1,2,1,2,1512,699,2212,,0,70,10,0,100,0,0,39,9,321937,1,1,1,1,6940,389,1,1,2,0,3,4046,211,4256,,0,70,0,0,0,39,9,321937,1,1,1,1,100,6940,389,1,1,1,1,1,3,264,172,1921,2357,,0,77,7,0,100,0,0,35,11,225950,1,1,1,1,4947,372,1,1,2,1,2,1371,669,2040,,0,77,7,0,100,0,0,35,11,225950,1,1,1,1,4947,372,1,1,3,0,3,3857,201,4058,,0,77,0,0,0,35,11,225950,1,1,1,1,100,4947,372,1,1,1,1,1,2,219,76,1838,2132,,0,74,9,0,100,0,0,443,8,273943,1,1,1,1,3443,581,1,1,2,1,3,2116,1043,3159,,0,74,9,0,100,0,0,443,8,273943,1,1,1,1,3443,581,1,1,3,0,4,6013,314,6327,,0,74,0,0,0,443,8,273943,1,1,1,1,100,3443,581,1,1,0,2,1,3,350,967,2867,4184,,0,70,10,0,100,0,0,441,9,321937,1,1,1,1,6940,389,1,1,2,1,2,1547,699,2247,,0,70,10,0,100,0,0,441,9,321937,1,1,1,1,6940,389,1,1,2,0,2,4051,211,4262,,0,70,0,0,0,441,9,321937,1,1,1,1,100,6940,389,1,1,0,1,1,2,265,623,1921,2810
0,76,14,0,100,0,0,35,11,340309,1,1,1,1,2097,413,1,1,2,1,3,1454,742,2196,,0,76,14,0,100,0,0,35,11,340309,1,1,1,1,2097,413,1,1,3,0,4,4271,224,4495,,0,76,0,0,0,35,11,340309,1,1,1,1,100,2097,413,1,1,1,1,1,3,257,113,2041,2411,,0,84,13,0,100,0,0,32,9,230668,1,1,1,1,2830,480,1,1,2,1,2,1704,861,2565,,0,84,13,0,100,0,0,32,9,230668,1,1,1,1,2830,480,1,1,3,0,3,4958,260,5218,,0,84,0,0,0,32,9,230668,1,1,1,1,100,2830,480,1,1,1,1,1,2,255,125,2368,2748,,0,80,14,0,100,0,0,407,10,285488,1,1,1,1,4963,246,1,1,3,1,3,993,443,1435,,0,80,14,0,100,0,0,407,10,285488,1,1,1,1,4963,246,1,1,3,0,4,2567,133,2701,,0,80,0,0,0,407,10,285488,1,1,1,1,100,4963,246,1,1,0,2,1,3,165,462,1217,1844,,0,76,14,0,100,0,0,404,11,340309,1,1,1,1,2097,413,1,1,2,1,3,1462,742,2205,,0,76,14,0,100,0,0,404,11,340309,1,1,1,1,2097,413,1,1,3,0,3,4273,224,4496,,0,76,0,0,0,404,11,340309,1,1,1,1,100,2097,413,1,1,0,1,1,2,244,599,2041,2883
0,80,11,0,100,0,0,34,11,220519,1,1,1,1,5256,277,1,1,2,0,2,1051,497,1548,,0,80,11,0,100,0,0,34,11,220519,1,1,1,1,5256,277,1,1,3,0,3,2871,150,3021,,0,80,0,0,0,34,11,220519,1,1,1,1,100,5256,277,1,1,1,1,1,3,191,83,1366,1639,,0,71,12,0,100,0,0,37,9,281355,1,1,1,1,2001,338,1,1,2,1,3,1203,606,1809,,0,71,12,0,100,0,0,37,9,281355,1,1,1,1,2001,338,1,1,4,0,5,3491,183,3674,,0,71,0,0,0,37,9,281355,1,1,1,1,100,2001,338,1,1,1,1,1,3,237,57,1667,1960,,0,86,8,0,100,0,0,381,8,250937,1,1,1,1,3628,507,1,1,2,0,2,1867,911,2778,,0,86,8,0,100,0,0,381,8,250937,1,1,1,1,3628,507,1,1,2,0,2,5254,275,5529,,0,86,0,0,0,381,8,250937,1,1,1,1,100,3628,507,1,1,0,1,1,2,359,912,2504,3774,,0,80,11,0,100,0,0,387,11,220519,1,1,1,1,5256,277,1,1,2,0,2,1072,497,1569,,0,80,11,0,100,0,0,387,11,220519,1,1,1,1,5256,277,1,1,2,0,3,2875,150,3024,,0,80,0,0,0,387,11,220519,1,1,1,1,100,5256,277,1,1,0,1,1,2,185,441,1366,1992
0,80,11,0,100,0,0,34,9,316902,1,1,1,1,4096,539,1,1,2,1,3,1945,969,2914,,0,80,11,0,100,0,0,34,9,316902,1,1,1,1,4096,539,1,1,3,0,3,5583,292,5875,,0,80,0,0,0,34,9,316902,1,1,1,1,100,4096,539,1,1,1,1,1,3,357,153,2663,3173,,0,78,10,0,100,0,0,34,8,227268,1,1,1,1,5088,519,1,1,2,0,2,1903,932,2834,,0,78,10,0,100,0,0,34,8,227268,1,1,1,1,5088,519,1,1,2,0,3,5373,281,5653,,0,78,0,0,0,34,8,227268,1,1,1,1,100,5088,519,1,1,1,1,1,2,301,154,2561,3015,,0,79,15,0,100,0,0,413,9,372085,1,1,1,1,2092,329,1,1,2,1,3,1198,591,1789,,0,79,15,0,100,0,0,413,9,372085,1,1,1,1,2092,329,1,1,2,0,3,3407,178,3585,,0,79,0,0,0,413,9,372085,1,1,1,1,100,2092,329,1,1,0,1,1,2,200,537,1625,2361,,0,80,11,0,100,0,0,387,9,316902,1,1,1,1,4096,539,1,1,2,1,3,1965,969,2934,,0,80,11,0,100,0,0,387,9,316902,1,1,1,1,4096,539,1,1,2,0,3,5586,292,5878,,0,80,0,0,0,387,9,316902,1,1,1,1,100,4096,539,1,1,0,1,1,2,347,818,2663,3829
0,77,7,0,100,0,0,35,11,252555,1,1,1,1,3860,572,1,1,2,1,2,2030,1027,3057,,0,77,7,0,100,0,0,35,11,252555,1,1,1,1,3860,572,1,1,3,0,3,5910,309,6219,,0,77,0,0,0,35,11,252555,1,1,1,1,100,3860,572,1,1,1,1,1,3,310,132,2822,3263,,0,71,15,0,100,0,0,37,8,320800,1,1,1,1,6271,248,1,1,2,0,2,1013,445,1458,,0,71,15,0,100,0,0,37,8,320800,1,1,1,1,6271,248,1,1,2,0,3,2583,134,2717,,0,71,0,0,0,37,8,320800,1,1,1,1,100,6271,248,1,1,1,1,1,2,126,67,1223,1416,,0,84,7,0,100,0,0,387,8,286677,1,1,1,1,2565,210,1,1,2,1,3,816,377,1192,,0,84,7,0,100,0,0,387,8,286677,1,1,1,1,2565,210,1,1,4,0,4,2179,113,2293,,0,84,0,0,0,387,8,286677,1,1,1,1,100,2565,210,1,1,0,2,1,3,128,342,1035,1505,,0,77,7,0,100,0,0,401,11,252555,1,1,1,1,3860,572,1,1,2,1,2,2045,1027,3072,,0,77,7,0,100,0,0,401,11,252555,1,1,1,1,3860,572,1,1,3,0,3,5912,309,6222,,0,77,0,0,0,401,11,252555,1,1,1,1,100,3860,572,1,1,0,1,1,2,301,710,2822,3833
0,74,7,0,100,0,0,36,11,248341,1,1,1,1,3454,488,1,1,1,1,2,1742,877,2620,,0,74,7,0,100,0,0,36,11,248341,1,1,1,1,3454,488,1,1,2,0,3,5052,264,5316,,0,74,0,0,0,36,11,248341,1,1,1,1,100,3454,488,1,1,1,1,1,3,276,176,2412,2863,,0,89,8,0,100,0,0,30,11,221488,1,1,1,1,4251,490,1,1,2,0,2,1756,879,2635,,0,89,8,0,100,0,0,30,11,221488,1,1,1,1,4251,490,1,1,3,0,3,5065,265,5330,,0,89,0,0,0,30,11,221488,1,1,1,1,100,4251,490,1,1,1,1,1,2,316,106,2417,2839,,0,71,8,0,100,0,0,457,9,234914,1,1,1,1,6352,489,1,1,2,1,3,1888,878,2766,,0,71,8,0,100,0,0,457,9,234914,1,1,1,1,6352,489,1,1,3,0,4,5081,265,5346,,0,71,0,0,0,457,9,234914,1,1,1,1,100,6352,489,1,1,0,2,1,3,234,644,2414,3292,,0,74,7,0,100,0,0,416,11,248341,1,1,1,1,3454,488,1,1,2,1,2,1757,877,2634,,0,74,7,0,100,0,0,416,11,248341,1,1,1,1,3454,488,1,1,2,0,2,5054,264,5318,,0,74,0,0,0,416,11,248341,1,1,1,1,100,3454,488,1,1,0,1,1,2,277,647,2412,3336
0,80,10,0,100,0,0,34,10,365176,1,1,1,1,6095,397,1,1,2,1,2,1487,712,2200,,0,80,10,0,100,0,0,34,10,365176,1,1,1,1,6095,397,1,1,2,0,3,4113,215,4328,,0,80,0,0,0,34,10,365176,1,1,1,1,100,6095,397,1,1,1,1,1,2,209,128,1958,2294,,0,78,15,0,100,0,0,34,9,313292,1,1,1,1,4772,344,1,1,2,0,2,1290,617,1907,,0,78,15,0,100,0,0,34,9,313292,1,1,1,1,4772,344,1,1,2,0,2,3565,186,3751,,0,78,0,0,0,34,9,313292,1,1,1,1,100,4772,344,1,1,1,1,1,2,172,86,1697,1954,,0,79,12,0,100,0,0,413,10,239234,1,1,1,1,5434,370,1,1,2,1,2,1438,665,2102,,0,79,12,0,100,0,0,413,10,239234,1,1,1,1,5434,370,1,1,2,0,2,3847,200,4047,,0,79,0,0,0,413,10,239234,1,1,1,1,100,5434,370,1,1,0,1,1,2,193,492,1827,2513,,0,80,10,0,100,0,0,387,10,365176,1,1,1,1,6095,397,1,1,2,1,2,1513,712,2225,,0,80,10,0,100,0,0,387,10,365176,1,1,1,1,6095,397,1,1,2,0,2,4118,215,4332,,0,80,0,0,0,387,10,365176,1,1,1,1,100,6095,397,1,1,0,1,1,2,210,478,1958,2645
0,71,9,0,100,0,0,38,10,215841,1,1,1,1,2161,308,1,1,2,1,2,1103,553,1656,,0,71,9,0,100,0,0,38,10,215841,1,1,1,1,2161,308,1,1,2,0,3,3186,167,3353,,0,71,0,0,0,38,10,215841,1,1,1,1,100,2161,308,1,1,1,1,1,3,206,93,1521,1820,,0,77,9,0,100,0,0,35,10,291417,1,1,1,1,5354,509,1,1,2,1,3,1858,914,2772,,0,77,9,0,100,0,0,35,10,291417,1,1,1,1,5354,509,1,1,4,0,5,5269,275,5545,,0,77,0,0,0,35,10,291417,1,1,1,1,100,5354,509,1,1,1,1,1,2,333,79,2512,2925,,0,84,13,0,100,0,0,388,8,253629,1,1,1,1,3757,208,1,1,2,1,3,859,374,1233,,0,84,13,0,100,0,0,388,8,253629,1,1,1,1,3757,208,1,1,3,0,3,2174,113,2287,,0,84,0,0,0,388,8,253629,1,1,1,1,100,3757,208,1,1,0,1,1,2,111,292,1029,1432,,0,71,9,0,100,0,0,438,10,215841,1,1,1,1,2161,308,1,1,2,1,2,1113,553,1666,,0,71,9,0,100,0,0,438,10,215841,1,1,1,1,2161,308,1,1,2,0,2,3188,167,3354,,0,71,0,0,0,438,10,215841,1,1,1,1,100,2161,308,1,1,0,1,1,2,200,486,1521,2206
0,86,15,0,100,0,0,31,9,352584,1,1,1,1,3162,589,1,1,2,0,2,2093,1057,3150,,0,86,15,0,100,0,0,31,9,352584,1,1,1,1,3162,589,1,1,2,0,2,6086,319,6404,,0,86,0,0,0,31,9,352584,1,1,1,1,100,3162,589,1,1,1,1,1,2,307,184,2906,3397,,0,88,8,0,100,0,0,31,11,224907,1,1,1,1,6128,481,1,1,2,1,2,1769,864,2633,,0,88,8,0,100,0,0,31,11,224907,1,1,1,1,6128,481,1,1,4,0,4,4986,261,5246,,0,88,0,0,0,31,11,224907,1,1,1,1,100,6128,481,1,1,1,1,1,2,270,88,2376,2734,,0,77,7,0,100,0,0,423,10,288745,1,1,1,1,2145,535,1,1,2,1,3,1895,961,2856,,0,77,7,0,100,0,0,423,10,288745,1,1,1,1,2145,535,1,1,2,0,3,5530,290,5819,,0,77,0,0,0,423,10,288745,1,1,1,1,100,2145,535,1,1,0,2,1,3,348,937,2641,3926,,0,86,15,0,100,0,0,359,9,352584,1,1,1,1,3162,589,1,1,2,0,2,2109,1057,3166,,0,86,15,0,100,0,0,359,9,352584,1,1,1,1,3162,589,1,1,2,0,2,6088,319,6407,,0,86,0,0,0,359,9,352584,1,1,1,1,100,3162,589,1,1,0,1,1,2,308,698,2906,3912
0,84,12,0,100,0,0,32,10,386747,1,1,1,1,6975,501,1,1,2,1,2,1871,900,2771,,0,84,12,0,100,0,0,32,10,386747,1,1,1,1,6975,501,1,1,3,0,3,5194,271,5465,,0,84,0,0,0,32,10,386747,1,1,1,1,100,6975,501,1,1,1,1,1,3,249,106,2473,2828,,0,85,7,0,100,0,0,32,10,351276,1,1,1,1,6955,248,1,1,2,0,2,1004,445,1449,,0,85,7,0,100,0,0,32,10,351276,1,1,1,1,6955,248,1,1,3,0,3,2583,134,2717,,0,85,0,0,0,32,10,351276,1,1,1,1,100,6955,248,1,1,1,1,1,2,137,46,1223,1406,,0,84,10,0,100,0,0,387,8,369011,1,1,1,1,6965,574,1,1,2,0,3,2229,1032,3261,,0,84,10,0,100,0,0,387,8,369011,1,1,1,1,6965,574,1,1,3,0,3,5969,311,6280,,0,84,0,0,0,387,8,369011,1,1,1,1,100,6965,574,1,1,0,1,1,2,295,775,2835,3906,,0,84,12,0,100,0,0,370,10,386747,1,1,1,1,6975,501,1,1,2,1,3,1902,900,2802,,0,84,12,0,100,0,0,370,10,386747,1,1,1,1,6975,501,1,1,3,0,3,5199,271,5470,,0,84,0,0,0,370,10,386747,1,1,1,1,100,6975,501,1,1,0,1,1,2,242,571,2473,3286
0,77,11,0,100,0,0,35,8,346676,1,1,1,1,5757,505,1,1,2,1,2,1890,907,2798,,0,77,11,0,100,0,0,35,8,346676,1,1,1,1,5757,505,1,1,3,0,3,5239,273,5513,,0,77,0,0,0,35,8,346676,1,1,1,1,100,5757,505,1,1,1,1,1,3,250,105,2494,2849,,0,76,10,0,100,0,0,35,8,309417,1,1,1,1,2207,537,1,1,2,1,3,1893,964,2857,,0,76,10,0,100,0,0,35,8,309417,1,1,1,1,2207,537,1,1,4,0,4,5548,291,5839,,0,76,0,0,0,35,8,309417,1,1,1,1,100,2207,537,1,1,1,1,1,2,284,65,2650,3000,,0,86,15,0,100,0,0,377,10,228047,1,1,1,1,3982,321,1,1,2,0,3,1224,577,1801,,0,86,15,0,100,0,0,377,10,228047,1,1,1,1,3982,321,1,1,2,0,2,3333,174,3507,,0,86,0,0,0,377,10,228047,1,1,1,1,100,3982,321,1,1,0,1,1,2,195,507,1585,2287,,0,77,11,0,100,0,0,401,8,346676,1,1,1,1,5757,505,1,1,2,1,3,1922,907,2829,,0,77,11,0,100,0,0,401,8,346676,1,1,1,1,5757,505,1,1,3,0,3,5244,273,5518,,0,77,0,0,0,401,8,346676,1,1,1,1,100,5757,505,1,1,0,1,1,2,243,568,2494,3305
